startupId,startupName,originalWebsite,methodUsed,verifiedWebsite,emails,phones,linkedin,status,errorType,httpStatus,finalURL,attempts,notes
656d8496e4b0435f68ea2516,CIM MANAGEMENT INDIA PRIVATE LIMITED,https://www.cim-india.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
65658a7ae4b0f1bb07750794,PUSHPANCHAL FOUNDATION,https://www.PUSHPANCHAL-FOUNDATION,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6541099be4b01077699f802e,Green Solutions Pest Control Services,https://www.greesolutionspest.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
653cad60e4b01077699eacbe,Hilux laboratories private limited,https://www.hiluxlaboratories.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
652a29fbe4b0af4b35d84981,DIYOO AGRO FARMS INDIA PRIVATE LIMITED,https://diyooagro.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
65018e4ee4b038ca50544260,GOSPHEL SHIELD LIFE SCIENCES PRIVATE LIMITED,https://gosphel.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64f844d0e4b00b8c0d98ee0f,RAPIDBULL FINSERVE SOLUTIONS PRIVATE LIMITED,https://bankloanbazaar.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64f5c951e4b02bcc4a00dc21,APTEC LEARNINGS PRIVATE LIMITED,https://www.mindmentors.in,Scrapling Fetcher,https://www.mindmentors.in/,,,,SUCCESS,,200,https://www.mindmentors.in/,1,Website successfully retrieved using Scrapling
64c4ee04e4b0c4486e891320,KIPONO TECHNOLOGY PRIVATE LIMITED,https://www.toptime.club/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64c0bae8e4b0c4486e8874f5,Planet5E Wellness Pvt Ltd,https://www.planet5e.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64ba4b08e4b0c4486e876f84,RAVIKA ORGANIC PRIVATE LIMITED,http://ravikaorganic.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64b0c853e4b0ca7b139a71f3,PHARMAREGTECH PRIVATE LIMITED,https://www.qualitasglobus.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64ad22b4e4b0ca7b1399d402,212 BILTMORE HOSPITALITY PRIVATE LIMITED,https://212biltmore.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64a8286be4b06880ba8c7706,DGCT TECHNOLOGY PRIVATE LIMITED,https://www.dgcttech.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64a3b26de4b0a5524e7d0781,SHREE MAHA GOMANTAK FOODS & BEVERAGES PRIVATE LIMITED,http://www.smgfoodsnbeverages.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
64859fa5e4b0bb8a940a6ad8,ELECRECO PRIVATE LIMITED,https://www.elecreco.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6474c2fbe4b0d597a030508f,DWELLSTAYS HOSPITALITY PRIVATE LIMITED,https://https//dwellStays.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6463e33be4b025c671449283,MSPS TRADELINKS LLP,https://www.mayacure.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
645e3d87e4b025c671432c09,SHADER LABS PRIVATE LIMITED,https://indiagamelab.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
645cc7dae4b0a7a488d03157,VICTOIN MULTISERVICES PRIVATE LIMITED,https://victoinmultiservices.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
645b2957e4b0912f1d81fe17,AVSG SOLUTIONS (OPC) PRIVATE LIMITED,https://www.sitgri.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
644d37bfe4b08c6e5d9ee6ee,SHASHTAV CHARGING BHARAT PRIVATE LIMITED,https://www.blu-e.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6447fc6be4b0ae03c7510b48,CLIFTON BEVERAGES PRIVATE LIMITED,https://www.cliftonbeverages.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
642ebacfe4b03b5271295e26,KALAPENTRY DESIGN STUDIO LLP,https://www.itsthegaragesale.com,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
64285363e4b070b7ef2de873,RYEA INDUSTRIES PRIVATE LIMITED,https://www.ryeaindustries.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6423d1e9e4b070b7ef2c81ec,LBSSOFTECH PRIVATE LIMITED,https://websathi.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
641dcdefe4b070b7ef2b2e6f,RIDAYAN CONSTRUCTIONS LLP,https://ridayanconstructionsllp.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
640c5917e4b05275a6b3f202,SUVAN DIAMONDS INDIA PRIVATE LIMITED,https://www.suvandiamond.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63f4ea80e4b0752eedff9b90,GPAL INTERNATIONAL PRIVATE LIMITED,https://www.gpalinternatinal.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63d6bbc3e4b0d237b25730a8,Renoplast India Private Limited,https://NA,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63d507a0e4b0d237b2570bbc,M K PERUMAL GLOBAL BUSINESS CONSULTANT PRIVATE LIMITED,https://perucabs.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63cbb3abe4b03b5f8b44b0f0,SAVITAR AUTOMOTIVE PRIVATE LIMITED,http://bikeecg.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63c5018be4b0a39b8f000727,AEROVANIA PRIVATE LIMITED,https://N/A,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
639c4aa9e4b0e7b413afe4ed,Vikramaaditya Vc Private Limited,https://Vikramaaditya.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
63863a25e4b0f9d1767d01d4,Matchedmee Enterprises Private Limited,http://www.matchedmee.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6379eb67e4b027ddb8e63424,Ingenuitive Private Limited,https://aac.ingenuitive.cc,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6378a4cfe4b027ddb8e5a742,Founders Innovation Private Limited,https://iwearwhoopee.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
637892a1e4b027ddb8e59816,Mandarin Semiconductors Private Limited,https://www.mandarinsemiconductors.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6374df23e4b07b9d66d9cecf,Pertinent Healthcare Business Solutions Private Limited,http://www.pertinenthbs.com/,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
636bcd03e4b0561227f0cd63,Medyard Trexim Private Limited,https://www.medyardtrexim.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
633c3712e4b0feee6e0b8768,MES-ONS INDIA PRIVATE LIMITED,https://www.mesonswires.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62ff0f6ce4b0da9c23ed4f87,Sts360 Support Private Limited,https://www.STS360 support.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62f0ec05e4b02524d81a6f2b,Amplecare Remedies Private Limited,https://www.amplecareremedies.com,Scrapling Fetcher,https://www.amplecareremedies.com/,,,,SUCCESS,,200,https://www.amplecareremedies.com/,1,Website successfully retrieved using Scrapling
62ecd177e4b02524d81921c0,Happico Foods Private Limited,https://www.myhappico.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62ec999be4b02524d81908d4,NENIPRRA PRIVATE LIMITED,https://neniprra.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62db8687e4b05e317519ac42,Sonexa Innovations Private Limited,https://www.galon.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62d82404e4b0840fb6bd6c9c,YUVATRENZ MARKETING PRIVATE LIMITED,https://yuvatm.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62cc50cbe4b0d06e97b36e7a,Vidharbha Agro Engineering Solutions Private Limited,https://www.yantrashakti.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62c5c992e4b07b2cdee43e65,VARDHISHNU AGROPRODUCTS PRIVATE LIMITED,https://Vardhishnuagro.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62c4137de4b07b2cdee35553,AMA VENTURES LLP,https://lightningz.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62bff0d3e4b07b2cdee09942,Yorever Technovations Private Limited,https://yorever.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62909a84e4b028cbac15e8c3,JIVTODE E-RETAIL TRADE (OPC) PRIVATE LIMITED,https://www.buyosooth.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
628f3a3fe4b028cbac156050,SAFFONA HEALTHCARE PRIVATE LIMITED,http://www.saffonaphysiotherapy.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
628483f5e4b028cbac11df7e,MIG-24 HEALTHCARE PRIVATE LIMITED,https://mig-24healthcare.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62737db8e4b028cbac0c515f,KAYA LAWATRE IMPEX PRIVATE LIMITED,https://www.kayastore.co.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
627279c4e4b028cbac0c2259,VASTUWISHWAS (OPC) PRIVATE LIMITED,https://www.vastuwishwas.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
625678d1e4b00f07df34aae0,NATRAJ BEVERAGES AND FOODS PRIVATE LIMITED,https://NATRAJINDIA.IN,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6242fb68e4b0e4f8d277a395,TRIBUGS IN PRIVATE LIMITED,https://www.tribugs.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6235896ee4b0e4f8d273b000,SmartHire Consultant Private Limited,http://smarthire.info/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
622efc5fe4b0e4f8d27164bf,PAW&TAILS SOLUTIONS PRIVATE LIMITED,https://www.dobbythechef.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
620df3b5e4b0e4f8d2665a60,KRUSHNARPAN COMMERCIALS PRIVATE LIMITED,https://www.kcplnagpur.com/#,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62050406e4b0e4f8d262aa97,Godbole (G) Naturals And Dairy Farms Llp,https://www.gnaturals.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62037567e4b0e4f8d261f3d0,RITESHRI UDYOG PRIVATE LIMITED,https://riteshriudyog.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
62036338e4b0e4f8d261eb7a,SONI PAINTS PRIVATE LIMITED,https://goodwillpaint.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61fa7957e4b00f5d174af5f5,SCRIPTANGLE PRIVATE LIMITED,https://script-angle.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61f78e4fe4b0bc85704310b8,NAVYONI TECHNOLOGIES PRIVATE LIMITED,https://www.navyoni.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61f6a9e9e4b0bc857042b972,UFF FOODS PRIVATE LIMITED,https://www.uff-india.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61f13a73e4b020b2f88a6ac4,AFIFA CARE PRIVATE LIMITED,https://www.afifacare.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61e04da4e4b020b2f8831689,KESHVAM INFRASOFT LLP,http://www.keshavaminfrasoft.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61e004f2e4b020b2f882fdde,KSHITIJ TELEMEDIA NETWORKS PRIVATE LIMITED,https://www.kshitijnetworks.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61d925d1e4b020b2f8805dad,CC PRECAST SOLUTIONS PRIVATE LIMITED,https://www.ccprecastsolutions.con,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61c03489e4b041b4edd31464,BILLEX PRIVATE LIMITED,https://billexinsights.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61a49f57e4b0cb4c4c11d621,KWIKZIP E-COMMERCE SERVICES PRIVATE LIMITED,https://kwikcommerce.io//,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61a22adde4b0cb4c4c114bb8,STAFFEX CORPORATION PRIVATE LIMITED,https://www.staffex.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
617fda1be4b0cb4c4c06a3e8,ALTIOR HEALTHCARE (OPC) PRIVATE LIMITED,https://www.sakshamlimbs.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
617bb3d6e4b0cb4c4c05d68d,INDUSFUEL ENERGY INDIA PRIVATE LIMITED,https://www.indusfuelenergy.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61615fffe4b07efc0a4d722c,GAGS INDIA PRIVATE LIMITED,http://www.gags9.in/app/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
615c982fe4b08fb41b685967,COSMIC LIVING (OPC) PRIVATE LIMITED,https://www.rawandessentials.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61359e31e4b0f62f930c449c,JAYSIS GREEN ENERGY INFRA PRIVATE LIMITED,https://jaysis.ai/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6128cddbe4b0f62f92fca71d,THIRTY MORE CHRONICLE PRIVATE LIMITED,https://Fostrreads.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
611e1290e4b0aee5cebab396,FIDROO CORPORATIONS PRIVATE LIMITED,https://www.fidroo.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
61175323e4b0aee5ceb61974,PAYIFY TECHNOLOGIES PRIVATE LIMITED,https://www.payify.in,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
61126aeae4b0aee5ceb2ac8f,MAXTRACT ENGINEERS PRIVATE LIMITED,https://www.maxtract.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60e3aae5e4b0a8de6fd7b8ac,VEE VIRTUAL FARMS PRIVATE LIMITED,https://www.virtualfarmapp.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60dff71ce4b0a8de6fd6c932,Medicamentaid Private Limited,https://medicamentaid.Com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
5b11126ee4b03c10743a8f8e,SOMEBUDDY TECHNOLOGIES LLP,https://kreativbricks.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60c989bee4b01e72abcf5fa4,INTELLERO TECHNOLOGY AND MANAGEMENT SOLUTIONS PRIVATE LIMITED,https://htp://intellero.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60c8378fe4b027c65da238ec,GOLDENVOWS SERVICES PRIVATE LIMITED,https://www.goldenvows.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60bf3fd8e4b027c65d9c14b1,ARVIND TECHNO EQUIPMENTS,http://www.arvindtech.net,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60be305ee4b027c65d9b02d0,MODCAVE SHELTER TECH PRIVATE LIMITED,https://modcave.in/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60b4c2c9e4b003351f32cf2f,ACREDIT TECHNOLOGY PRIVATE LIMITED,https://www.tezbooks.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60a9f10fe4b0e73e1e61d199,AVADHOOT URJA ABHIYAN LLP,https://www.aua-l.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
609bbd13e4b04486ed6ed2ab,BATBIRD TECHNOLOGY SERVICES PRIVATE LIMITED,http://Batbird.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60851f85e4b0d2ddc90bf75e,BONDRE GREEN ENERGY PRIVATE LIMITED INDIA,https://www.bondregroups.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60797fabe4b0d2ddc907e908,DIASPORA INNOVATIONS PRIVATE LIMITED,https://www.therightgate.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60767796e4b0d2ddc906831d,DATALYTICS TECHNOLOGIES PRIVATE LIMITED,https://www.datalytics.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
60740a52e4b0d2ddc9053ede,GOBASKET AGROTECH PRIVATE LIMITED,https://gobasket.org,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
606820d4e4b03f92cbd3c145,EVEN HEALTHCARE PRIVATE LIMITED,https://www.evenhealthcare.com/,Fetcher + StealthyFetcher,,,,,ERROR,SCRAPLING_FAILED,,,2,DNS resolves but both Scrapling methods failed to retrieve the website.
606196dde4b03f92cbd07b01,ADWARB LOGISTICS SERVICES (OPC) PRIVATE LIMITED,https://aachalgroup.co.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
602e78dae4b017a8daec865b,Saur Neer Technologies,https://www.saurneer.in,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
602795c1e4b07bc22e783697,SAI BIOSYSTEMS PRIVATE LIMITED,https://www.saibiosystems.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
6023e2f8e4b07bc22e76c563,CLIDE MANAGEMENT CONSULTANCY PRIVATE LIMITED,https://clideg.clideoffice.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
600bd9dce4b06d1acbcb3e2b,MOTORODI AUTOMOBILE SERVICES PRIVATE LIMITED,https://www.motorodi.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
600a9f3be4b0c081f74bd44c,WAGEV ELECTRIC VEHICLES MANUFACTURING PRIVATE LIMITED,https://wag-ev.com/,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
600a8769e4b0c081f74bc7e7,OCRE8 TECHNOLOGIES PRIVATE LIMITED,https://www.ocre8technologies.com,Fetcher + StealthyFetcher,,,,,ERROR,DNS_UNRESOLVED,,,2,Domain does not currently resolve through DNS; Scrapling cannot retrieve a domain with no DNS record.
